kompleks,zbirnyk,nazva_zbirnyka,dstu,grupa,nazva_grupy,shifr,nazva_normy,odynytsya,priorytet_prytulok,trud_lyud_god,seredniy_rozryad,mashynisty_lyud_god,kilkist_mashyn,kilkist_materialiv,vartist_trudu_uah,vartist_mashyn_uah,vartist_materialiv_uah,priami_vytraty_uah
Д.2.3,7,"Компресорні машини, насоси та вентилятори",ДСТУ Б Д.2.3-7:2012,2,Монтаж вентиляторів,7-2-2,Монтаж вентиляторів радіальних,шт,True,8.567,4.1,0.0,0,2,813.87,0,20500.0,21313.87
Д.2.3,8,Електротехнічні установки,ДСТУ Б Д.2.3-8:2012,1,Монтаж розподільних пристроїв,8-1-1,Монтаж щитів низької напруги,шт,True,5.516,3.5,0.15,1,3,540.52,135.0,5441.4,6116.92
Д.2.3,8,Електротехнічні установки,ДСТУ Б Д.2.3-8:2012,1,Монтаж розподільних пристроїв,8-1-2,Монтаж автоматичних вимикачів,шт,True,5.248,3.5,0.15,1,3,515.06,135.0,5401.2,6051.26
Д.2.3,8,Електротехнічні установки,ДСТУ Б Д.2.3-8:2012,1,Монтаж розподільних пристроїв,8-1-3,Монтаж ПЗВ,шт,True,5.309,3.5,0.15,1,3,520.86,135.0,5410.32,6066.18
Д.2.3,8,Електротехнічні установки,ДСТУ Б Д.2.3-8:2012,2,Монтаж кабельних ліній,8-2-1,Прокладання силових кабелів,100 м,True,62.977,3.5,0.15,1,2,5999.31,135.0,66480.0,72614.31
Д.2.3,8,Електротехнічні установки,ДСТУ Б Д.2.3-8:2012,2,Монтаж кабельних ліній,8-2-2,Закінчення та з'єднання кабелів,100 м,True,63.029,3.5,0.15,1,2,6004.26,135.0,66480.0,72619.26
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,1,Монтаж систем зв'язку,10-1-1,Монтаж СКС,компл,True,9.812,3.6,0.0,0,3,932.14,0,13595.0,14527.14
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,1,Монтаж систем зв'язку,10-1-2,Монтаж телефонії,компл,True,9.803,3.6,0.0,0,3,931.29,0,13595.0,14526.29
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,1,Монтаж систем зв'язку,10-1-3,Монтаж домофонів,компл,True,9.4,3.6,0.0,0,3,893.0,0,13595.0,14488.0
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,1,Монтаж систем зв'язку,10-1-4,Монтаж систем оповіщення,компл,True,8.239,3.6,0.0,0,3,782.71,0,13595.0,14377.71
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,1,Монтаж систем зв'язку,10-1-5,Монтаж антенно-фідерних пристроїв,компл,True,9.056,3.6,0.0,0,3,860.32,0,13595.0,14455.32
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,2,Кабельні мережі зв'язку,10-2-1,Прокладання кабелів зв'язку внутрішніх,100 м,True,9.303,3.6,0.0,0,3,883.79,0,13595.0,14478.79
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,2,Кабельні мережі зв'язку,10-2-2,Розробка кабельних закінчень,шт,True,9.86,2.8,0.5,1,2,991.7,300.0,259.25,1550.95
Д.2.3,10,Устаткування зв'язку,ДСТУ Б Д.2.3-10:2012,2,Кабельні мережі зв'язку,10-2-3,Випробування ліній зв'язку,система,True,8.265,3.6,0.0,0,3,785.18,0,13595.0,14380.18
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,1,Монтаж приладів і АСК,11-1-1,Монтаж датчиків,шт,True,1.891,3.8,0.0,0,3,179.65,0,533.5,713.15
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,1,Монтаж приладів і АСК,11-1-2,Монтаж щитів автоматики,шт,True,1.836,3.8,0.0,0,3,174.42,0,533.5,707.92
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,1,Монтаж приладів і АСК,11-1-3,Монтаж контролерів,шт,True,1.703,3.8,0.0,0,3,161.78,0,533.5,695.28
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,1,Монтаж приладів і АСК,11-1-4,Монтаж датчиків температури і тиску,шт,True,1.654,3.8,0.0,0,3,157.13,0,533.5,690.63
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,1,Монтаж приладів і АСК,11-1-5,Монтаж витратомірів,шт,True,1.821,3.8,0.0,0,3,173.0,0,533.5,706.5
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,1,Монтаж приладів і АСК,11-1-6,Монтаж виконавчих механізмів,шт,True,1.735,3.8,0.0,0,3,164.83,0,533.5,698.33
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,2,Кабелі та підключення АСК,11-2-1,Прокладання кабелів КВП,100 м,True,130.844,3.8,0.0,0,3,12430.18,0,53350,65780.18
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,2,Кабелі та підключення АСК,11-2-2,Підключення приладів,шт,True,1.698,3.8,0.0,0,3,161.31,0,533.5,694.81
Д.2.3,11,"Прилади, засоби автоматизації та обчислювальної техніки",ДСТУ Б Д.2.3-11:2012,2,Кабелі та підключення АСК,11-2-3,Налагодження контурів регулювання,контур,True,1.879,3.8,0.0,0,3,178.5,0,533.5,712.0
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Монтаж устаткування загального призначення,38-1-1,Монтаж ємностей,шт,True,11.863,4.3,1.5,2,2,1291.98,2560.0,2000.0,5851.98
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Монтаж устаткування загального призначення,38-1-2,Монтаж теплообмінників,шт,True,13.213,4.3,1.5,2,2,1420.23,2560.0,2000.0,5980.23
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Монтаж устаткування загального призначення,38-1-3,Монтаж фільтрів,шт,True,14.464,4.3,1.5,2,2,1539.08,2560.0,2000.0,6099.08
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Монтаж устаткування загального призначення,38-1-4,Монтаж насосних агрегатів загального призначення,шт,True,14.864,4.3,1.5,2,2,1577.08,2560.0,2000.0,6137.08
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Монтаж устаткування загального призначення,38-1-5,Монтаж компресорів загального призначення,шт,True,14.834,4.3,1.5,2,2,1574.23,2560.0,2000.0,6134.23
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,2,Монтаж допоміжного обладнання,38-2-1,Монтаж вентиляційного обладнання загальнообмінного,шт,True,3.166,3.9,0.0,0,2,300.77,0,414.0,714.77
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,2,Монтаж допоміжного обладнання,38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,True,13.768,4.3,1.5,2,2,1472.96,2560.0,2000.0,6032.96
Д.2.3,39,Монтаж електроустаткування та підключення кабелів,ДСТУ Б Д.2.3-39:2012,1,Підключення електроустаткування,39-1-1,Підключення апаратів НКУ,шт,True,1.533,3.7,0.0,0,3,145.63,0,101.65,247.28
Д.2.3,39,Монтаж електроустаткування та підключення кабелів,ДСТУ Б Д.2.3-39:2012,1,Підключення електроустаткування,39-1-2,Підключення кабелів зовнішньої мережі,шт,True,1.85,3.7,0.0,0,3,175.75,0,101.65,277.4
Д.2.3,39,Монтаж електроустаткування та підключення кабелів,ДСТУ Б Д.2.3-39:2012,1,Підключення електроустаткування,39-1-3,Маркування та випробування,шт,True,4.483,4.0,0.0,0,3,425.88,0,4230.0,4655.88
Д.2.3,39,Монтаж електроустаткування та підключення кабелів,ДСТУ Б Д.2.3-39:2012,1,Підключення електроустаткування,39-1-4,Маркування і випробування кіл,система,True,4.411,4.0,0.0,0,3,419.04,0,4230.0,4649.04
Д.2.3,39,Монтаж електроустаткування та підключення кабелів,ДСТУ Б Д.2.3-39:2012,1,Підключення електроустаткування,39-1-5,Установлення клемних з'єднань,шт,True,1.727,3.7,0.0,0,3,164.06,0,101.65,265.71
Д.2.3,39,Монтаж електроустаткування та підключення кабелів,ДСТУ Б Д.2.3-39:2012,1,Підключення електроустаткування,39-1-6,Перевірка опору ізоляції,лінія,True,1.661,3.7,0.0,0,3,157.8,0,101.65,259.45
Д.2.4,1,Земляні роботи,ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-1,Розробка ґрунту 1 групи,100 м3,True,8.958,2.8,0.5,1,2,906.01,300.0,259.25,1465.26
Д.2.4,1,Земляні роботи,ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-2,Розробка ґрунту 2 групи,100 м3,True,8.371,2.8,0.5,1,2,850.25,300.0,259.25,1409.5
Д.2.4,1,Земляні роботи,ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-3,Зворотне засипання,100 м3,True,10.098,2.8,0.5,1,2,1014.31,300.0,259.25,1573.56
Д.2.4,1,Земляні роботи,ДСТУ Б Д.2.4-1:2012,2,Планування та підсипання,1-2-1,Планування території,100 м2,True,10.241,2.8,0.5,1,2,1027.89,300.0,259.25,1587.14
Д.2.4,1,Земляні роботи,ДСТУ Б Д.2.4-1:2012,2,Планування та підсипання,1-2-2,Підсипання рослинного ґрунту,100 м2,True,6.955,3.5,0.0,0,2,660.73,0,2300.0,2960.73
Д.2.4,2,Фундаменти,ДСТУ Б Д.2.4-2:2012,1,Розбирання фундаментів,2-1-1,Розбирання бутових фундаментів,м3,True,5.823,3.3,0.15,1,2,569.69,135.0,1781.0,2485.69
Д.2.4,2,Фундаменти,ДСТУ Б Д.2.4-2:2012,1,Розбирання фундаментів,2-1-2,Розбирання бетонних фундаментів,м3,True,4.424,2.8,0.3,1,1,453.28,90.0,410.85,954.13
Д.2.4,2,Фундаменти,ДСТУ Б Д.2.4-2:2012,1,Розбирання фундаментів,2-1-3,Розбирання залізобетонних фундаментів,м3,True,4.02,2.8,0.3,1,1,414.9,90.0,362.38,867.28
Д.2.4,2,Фундаменти,ДСТУ Б Д.2.4-2:2012,2,Ремонт і посилення фундаментів,2-2-1,Підведення фундаментів,м3,True,6.014,3.5,0.0,0,2,571.33,0,2300.0,2871.33
Д.2.4,2,Фундаменти,ДСТУ Б Д.2.4-2:2012,2,Ремонт і посилення фундаментів,2-2-2,Ін'єктування тріщин,м3,True,4.102,4.0,0.0,0,3,389.69,0,4230.0,4619.69
Д.2.4,2,Фундаменти,ДСТУ Б Д.2.4-2:2012,2,Ремонт і посилення фундаментів,2-2-3,Гідроізоляція фундаментів,м3,True,1.304,3.5,0.0,0,2,123.88,0,205.0,328.88
Д.2.4,3,Стіни,ДСТУ Б Д.2.4-3:2012,1,Розбирання стін,3-1-1,Розбирання цегляних стін,м3,True,5.426,3.5,0.15,1,3,531.97,135.0,5427.84,6094.81
Д.2.4,3,Стіни,ДСТУ Б Д.2.4-3:2012,1,Розбирання стін,3-1-2,Розбирання стін із блоків,м3,True,5.241,3.5,0.15,1,3,514.39,135.0,5400.24,6049.63
Д.2.4,3,Стіни,ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-1,Перемурування ділянок стін,м2,True,4.993,3.5,0.15,1,3,490.84,135.0,5362.92,5988.76
Д.2.4,3,Стіни,ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-2,Зароблення тріщин,м2,True,5.314,3.5,0.0,0,2,504.83,0,2300.0,2804.83
Д.2.4,3,Стіни,ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-3,Розшивання швів,м2,True,3.934,4.0,0.0,0,3,373.73,0,4230.0,4603.73
Д.2.4,4,Перекриття,ДСТУ Б Д.2.4-4:2012,1,Розбирання перекриттів,4-1-1,Розбирання дерев'яних перекриттів,100 м2,True,9.91,3.6,0.0,0,3,941.45,0,13595.0,14536.45
Д.2.4,4,Перекриття,ДСТУ Б Д.2.4-4:2012,1,Розбирання перекриттів,4-1-2,Розбирання залізобетонних перекриттів,100 м2,True,4.487,2.8,0.3,1,1,459.26,90.0,418.41,967.67
Д.2.4,4,Перекриття,ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-1,Посилення балок,100 м2,True,5.266,3.5,0.0,0,2,500.27,0,2300.0,2800.27
Д.2.4,4,Перекриття,ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-2,Заміна настилів,100 м2,True,6.087,3.5,0.0,0,2,578.26,0,2300.0,2878.26
Д.2.4,4,Перекриття,ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-3,Ремонт залізобетонних плит,100 м2,True,6.951,3.5,0.0,0,2,660.34,0,2300.0,2960.34
Д.2.4,5,Перегородки,ДСТУ Б Д.2.4-5:2012,1,Розбирання перегородок,5-1-1,Розбирання цегляних перегородок,100 м2,True,55.766,3.5,0.15,1,2,5314.27,135.0,66480.0,71929.27
Д.2.4,5,Перегородки,ДСТУ Б Д.2.4-5:2012,1,Розбирання перегородок,5-1-2,Розбирання гіпсових перегородок,100 м2,True,191.772,3.4,0.15,1,2,18234.84,135.0,31100,49469.84
Д.2.4,5,Перегородки,ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-1,Цегляні перегородки,100 м2,True,62.152,3.5,0.15,1,2,5920.94,135.0,66480.0,72535.94
Д.2.4,5,Перегородки,ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-2,Гіпсокартонні перегородки,100 м2,True,197.912,3.4,0.15,1,2,18818.14,135.0,31100,50053.14
Д.2.4,5,Перегородки,ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-3,Газобетонні перегородки,100 м2,True,6.701,3.5,0.6,2,2,702.59,996.0,3272.0,4970.59
Д.2.4,6,Прорізи,ДСТУ Б Д.2.4-6:2012,1,Розбирання заповнень прорізів,6-1-1,Демонтаж віконних блоків,100 м2,True,55.556,3.5,0.15,1,2,5294.32,135.0,66480.0,71909.32
Д.2.4,6,Прорізи,ДСТУ Б Д.2.4-6:2012,1,Розбирання заповнень прорізів,6-1-2,Демонтаж дверних блоків,100 м2,True,61.725,3.5,0.15,1,2,5880.38,135.0,66480.0,72495.38
Д.2.4,6,Прорізи,ДСТУ Б Д.2.4-6:2012,2,Установлення заповнень прорізів,6-2-1,Установлення віконних блоків ПВХ,100 м2,True,59.896,3.5,0.15,1,2,5706.62,135.0,66480.0,72321.62
Д.2.4,6,Прорізи,ДСТУ Б Д.2.4-6:2012,2,Установлення заповнень прорізів,6-2-2,Установлення дверних блоків,100 м2,True,61.123,3.5,0.15,1,2,5823.18,135.0,66480.0,72438.18
Д.2.4,6,Прорізи,ДСТУ Б Д.2.4-6:2012,2,Установлення заповнень прорізів,6-2-3,Улаштування укосів,100 м2,True,3.94,4.0,0.0,0,3,374.3,0,4230.0,4604.3
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,1,Розбирання підлог,7-1-1,Розбирання дощатих підлог,100 м2,True,84.056,3.7,0.0,0,3,7985.32,0,77725,85710.32
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,1,Розбирання підлог,7-1-2,Розбирання плитки,100 м2,True,141.844,3.8,0.0,0,3,13475.18,0,53350,66825.18
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,1,Розбирання підлог,7-1-3,Розбирання стяжки,100 м2,True,107.969,3.3,0.0,0,2,10257.06,0,13000.0,23257.06
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,2,Улаштування підлог при ремонті,7-2-1,Стяжка,100 м2,True,91.26,3.3,0.0,0,2,8669.7,0,13000.0,21669.7
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,2,Улаштування підлог при ремонті,7-2-2,Керамічна плитка,100 м2,True,146.128,3.8,0.0,0,3,13882.16,0,53350,67232.16
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,2,Улаштування підлог при ремонті,7-2-3,Лінолеум,100 м2,True,61.127,3.4,0.0,0,3,5807.07,0,52850,58657.07
Д.2.4,7,Підлоги,ДСТУ Б Д.2.4-7:2012,2,Улаштування підлог при ремонті,7-2-4,Ламінат,100 м2,True,84.05,3.7,0.0,0,3,7984.75,0,77725,85709.75
Д.2.4,8,"Дахи, покрівлі",ДСТУ Б Д.2.4-8:2012,1,Розбирання покрівель,8-1-1,Розбирання рулонної покрівлі,100 м2,True,62.192,3.5,0.15,1,2,5924.74,135.0,66480.0,72539.74
Д.2.4,8,"Дахи, покрівлі",ДСТУ Б Д.2.4-8:2012,1,Розбирання покрівель,8-1-2,Розбирання металевої покрівлі,100 м2,True,61.915,3.5,0.15,1,2,5898.43,135.0,66480.0,72513.43
Д.2.4,8,"Дахи, покрівлі",ДСТУ Б Д.2.4-8:2012,1,Розбирання покрівель,8-1-3,Розбирання обрешітки,100 м2,True,64.516,3.5,0.15,1,2,6145.52,135.0,66480.0,72760.52
Д.2.4,8,"Дахи, покрівлі",ДСТУ Б Д.2.4-8:2012,2,Ремонт покрівель,8-2-1,Ремонт рулонної покрівлі,100 м2,True,62.145,3.5,0.15,1,2,5920.28,135.0,66480.0,72535.28
Д.2.4,8,"Дахи, покрівлі",ДСТУ Б Д.2.4-8:2012,2,Ремонт покрівель,8-2-2,Заміна покриття з металочерепиці,100 м2,True,55.042,3.5,0.15,1,2,5245.49,135.0,66480.0,71860.49
Д.2.4,8,"Дахи, покрівлі",ДСТУ Б Д.2.4-8:2012,2,Ремонт покрівель,8-2-3,Ремонт примикань,100 м2,True,61.728,3.5,0.15,1,2,5880.66,135.0,66480.0,72495.66
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-1,Ремонт ступенів,м2,True,5.728,3.5,0.0,0,2,544.16,0,2300.0,2844.16
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-2,Заміна огороджень,м2,True,6.863,3.5,0.0,0,2,651.99,0,2300.0,2951.99
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-3,Ремонт ґанків,м2,True,5.285,3.5,0.0,0,2,502.07,0,2300.0,2802.07
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-4,Ремонт ступенів бетонних,м2,True,5.484,3.5,0.0,0,2,520.98,0,2300.0,2820.98
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-5,Ремонт ступенів дерев'яних,м2,True,9.128,3.6,0.0,0,3,867.16,0,13595.0,14462.16
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-6,Заміна огороджень сходів,м,True,5.255,3.5,0.0,0,2,499.22,0,2300.0,2799.22
Д.2.4,9,"Сходи, ґанки",ДСТУ Б Д.2.4-9:2012,1,Ремонт сходів і ґанків,9-1-7,Улаштування пандусів при ремонті,м2,True,4.033,4.0,0.0,0,3,383.14,0,4230.0,4613.14
Д.2.4,11,Штукатурні роботи,ДСТУ Б Д.2.4-11:2012,1,Відбивання штукатурки,11-1-1,Відбивання штукатурки зі стін,100 м2,True,137.95,3.8,0.0,0,3,13105.25,0,53350,66455.25
Д.2.4,11,Штукатурні роботи,ДСТУ Б Д.2.4-11:2012,1,Відбивання штукатурки,11-1-2,Відбивання штукатурки зі стель,100 м2,True,152.394,3.8,0.0,0,3,14477.43,0,53350,67827.43
Д.2.4,11,Штукатурні роботи,ДСТУ Б Д.2.4-11:2012,2,Штукатурне опорядження при ремонті,11-2-1,Покращене опорядження стін,100 м2,True,148.103,3.8,0.0,0,3,14069.79,0,53350,67419.79
Д.2.4,11,Штукатурні роботи,ДСТУ Б Д.2.4-11:2012,2,Штукатурне опорядження при ремонті,11-2-2,Високоякісне опорядження,100 м2,True,154.307,3.8,0.0,0,3,14659.16,0,53350,68009.16
Д.2.4,11,Штукатурні роботи,ДСТУ Б Д.2.4-11:2012,2,Штукатурне опорядження при ремонті,11-2-3,Опорядження укосів,100 м2,True,142.694,3.8,0.0,0,3,13555.93,0,53350,66905.93
Д.2.4,12,Малярні роботи,ДСТУ Б Д.2.4-12:2012,1,Підготовка поверхонь,12-1-1,Очищення від старих фарбувань,100 м2,True,86.195,3.6,0.2,1,2,8210.52,40.0,22800,31050.52
Д.2.4,12,Малярні роботи,ДСТУ Б Д.2.4-12:2012,1,Підготовка поверхонь,12-1-2,Шпаклювання суцільне,100 м2,True,87.567,3.6,0.2,1,2,8340.86,40.0,22800,31180.86
Д.2.4,12,Малярні роботи,ДСТУ Б Д.2.4-12:2012,1,Підготовка поверхонь,12-1-3,Ґрунтування,100 м2,True,97.101,3.6,0.2,1,2,9246.59,40.0,22800,32086.59
Д.2.4,12,Малярні роботи,ДСТУ Б Д.2.4-12:2012,2,Фарбування при ремонті,12-2-1,Фарбування стін водоемульсійне,100 м2,True,89.543,3.6,0.2,1,2,8528.59,40.0,22800,31368.59
Д.2.4,12,Малярні роботи,ДСТУ Б Д.2.4-12:2012,2,Фарбування при ремонті,12-2-2,Фарбування стель,100 м2,True,92.472,3.6,0.2,1,2,8806.84,40.0,22800,31646.84
Д.2.4,12,Малярні роботи,ДСТУ Б Д.2.4-12:2012,2,Фарбування при ремонті,12-2-3,Фарбування столярки,100 м2,True,98.715,3.6,0.2,1,2,9399.93,40.0,22800,32239.93
Д.2.4,13,"Склярські, шпалерні та облицювальні роботи",ДСТУ Б Д.2.4-13:2012,1,Склярські роботи,13-1-1,Заміна скла,100 м2,True,118.663,3.5,0.0,0,2,11272.99,0,41100,52372.99
Д.2.4,13,"Склярські, шпалерні та облицювальні роботи",ДСТУ Б Д.2.4-13:2012,1,Склярські роботи,13-1-2,Оскління вікон,100 м2,True,158.122,3.6,0.0,0,3,15021.59,0,12050,27071.59
Д.2.4,13,"Склярські, шпалерні та облицювальні роботи",ДСТУ Б Д.2.4-13:2012,2,Шпалерні роботи,13-2-1,Зняття старих шпалер,100 м2,True,61.789,3.5,0.0,0,2,5869.95,0,21000,26869.95
Д.2.4,13,"Склярські, шпалерні та облицювальні роботи",ДСТУ Б Д.2.4-13:2012,2,Шпалерні роботи,13-2-2,Обклеювання шпалерами,100 м2,True,61.469,3.5,0.0,0,2,5839.56,0,21000,26839.56
Д.2.4,13,"Склярські, шпалерні та облицювальні роботи",ДСТУ Б Д.2.4-13:2012,3,Облицювальні роботи,13-3-1,Облицювання стін плиткою,100 м2,True,160.873,3.9,0.0,0,3,15282.93,0,50300,65582.93
Д.2.4,13,"Склярські, шпалерні та облицювальні роботи",ДСТУ Б Д.2.4-13:2012,3,Облицювальні роботи,13-3-2,Заміна облицювання,100 м2,True,168.083,3.9,0.0,0,3,15967.89,0,50300,66267.89
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,1,Демонтаж сантехніки,15-1-1,Демонтаж умивальників,шт,True,2.068,3.6,0.0,0,3,196.46,0,120.5,316.96
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,1,Демонтаж сантехніки,15-1-2,Демонтаж унітазів,шт,True,1.804,3.6,0.0,0,3,171.38,0,120.5,291.88
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,1,Демонтаж сантехніки,15-1-3,Демонтаж ванн,шт,True,1.993,3.6,0.0,0,3,189.34,0,120.5,309.84
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,2,Монтаж сантехніки при ремонті,15-2-1,Установлення умивальників,шт,True,2.08,3.6,0.0,0,3,197.6,0,120.5,318.1
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,2,Монтаж сантехніки при ремонті,15-2-2,Установлення унітазів,шт,True,1.976,3.6,0.0,0,3,187.72,0,120.5,308.22
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,2,Монтаж сантехніки при ремонті,15-2-3,Установлення змішувачів,шт,True,1.978,3.6,0.0,0,3,187.91,0,120.5,308.41
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,3,Ремонт трубопроводів,15-3-1,Заміна трубопроводів водопроводу,100 м,True,156.535,3.6,0.0,0,3,14870.82,0,12050,26920.82
Д.2.4,15,Внутрішні санітарно-технічні роботи,ДСТУ Б Д.2.4-15:2012,3,Ремонт трубопроводів,15-3-2,Заміна трубопроводів каналізації,100 м,True,151.638,3.6,0.0,0,3,14405.61,0,12050,26455.61
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-1,Ремонт водопроводу,100 м,True,160.528,3.8,0.0,0,3,15250.16,0,56600,71850.16
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-2,Ремонт каналізації,100 м,True,173.232,3.8,0.0,0,3,16457.04,0,56600,73057.04
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-3,Заміна ділянок трубопроводів,100 м,True,190.365,3.8,0.0,0,3,18084.67,0,56600,74684.67
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-4,Ремонт водопроводу зовнішнього,100 м,True,180.819,3.8,0.0,0,3,17177.81,0,56600,73777.81
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-5,Ремонт каналізації зовнішньої,100 м,True,163.205,3.8,0.0,0,3,15504.48,0,56600,72104.48
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-6,Ремонт колодязів,шт,True,2.212,3.8,0.0,0,3,210.14,0,566.0,776.14
Д.2.4,16,Зовнішні інженерні мережі,ДСТУ Б Д.2.4-16:2012,1,Ремонт зовнішніх мереж,16-1-7,Ремонт теплових мереж,100 м,True,168.381,3.8,0.0,0,3,15996.19,0,56600,72596.19
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,1,Демонтаж електромереж,17-1-1,Демонтаж проводки,100 м,True,173.452,3.8,0.0,0,3,16477.94,0,56600,73077.94
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,1,Демонтаж електромереж,17-1-2,Демонтаж світильників,100 м,True,192.93,3.8,0.0,0,3,18328.35,0,56600,74928.35
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,1,Демонтаж електромереж,17-1-3,Демонтаж щитів,100 м,True,187.465,3.8,0.0,0,3,17809.17,0,56600,74409.17
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,2,Монтаж електромереж при ремонті,17-2-1,Прокладання кабелів,100 м,True,180.348,3.8,0.0,0,3,17133.06,0,56600,73733.06
