shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
46-2-3,Посилення перекриттів металевими балками,т,машина,С210-2,Кран стріловий 16–25 т,маш.-год,1.0,1800,1800.0,True
46-2-3,Посилення перекриттів металевими балками,т,машина,С213-1,Апарат зварювальний,маш.-год,2.0,80,160.0,True
46-2-3,Посилення перекриттів металевими балками,т,матеріал,С140-1,Конструкції сталеві,т,1.03,45000,46350.0,True
46-2-3,Посилення перекриттів металевими балками,т,матеріал,С141-1,Електроди / зварювальні матеріали,кг,6.0,90,540.0,True
46-2-3,Посилення перекриттів металевими балками,т,матеріал,С142-1,Болти високоміцні / метизи,кг,8.0,70,560.0,True
46-2-3,Посилення перекриттів металевими балками,т,труд_робітників,Т1,"Труд робітників, розряд 4.2",люд.-год,15.157,95.0,1439.91,True
46-2-3,Посилення перекриттів металевими балками,т,труд_машиністів,Т2,Труд машиністів,люд.-год,1.0,110.0,110.0,True
46-3-1,Пробивання прорізів у цегляних стінах,м2,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
46-3-1,Пробивання прорізів у цегляних стінах,м2,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,409.5,12,4914.0,True
46-3-1,Пробивання прорізів у цегляних стінах,м2,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
46-3-1,Пробивання прорізів у цегляних стінах,м2,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
46-3-1,Пробивання прорізів у цегляних стінах,м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.56,95.0,528.2,True
46-3-1,Пробивання прорізів у цегляних стінах,м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
46-3-2,Пробивання прорізів у бетонних стінах,м2,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
46-3-2,Пробивання прорізів у бетонних стінах,м2,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
46-3-2,Пробивання прорізів у бетонних стінах,м2,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
46-3-2,Пробивання прорізів у бетонних стінах,м2,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
46-3-2,Пробивання прорізів у бетонних стінах,м2,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,7.97,95.0,757.15,True
46-3-2,Пробивання прорізів у бетонних стінах,м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
46-3-3,Закладання прорізів,м3,машина,С250-m,Копер / бурова установка / кран,маш.-год,2.0,2200,4400.0,True
46-3-3,Закладання прорізів,м3,матеріал,С260-1,Палі / бетон / метал посилення,компл,1.0,15000,15000.0,True
46-3-3,Закладання прорізів,м3,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,9.26,95.0,879.7,True
46-3-3,Закладання прорізів,м3,труд_машиністів,Т2,Труд машиністів,люд.-год,2.0,110.0,220.0,True
47-1-1,Планування території під озеленення,100 м2,машина,С201-2,Бульдозер / трамбівка,маш.-год,0.5,600,300.0,True
47-1-1,Планування території під озеленення,100 м2,матеріал,С300-1,Пальне дизельне (орієнтовно),л,4.25,55,233.75,True
47-1-1,Планування території під озеленення,100 м2,матеріал,С300-2,Мастильні матеріали,кг,0.2125,120,25.5,True
47-1-1,Планування території під озеленення,100 м2,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,9.439,95.0,896.71,True
47-1-1,Планування території під озеленення,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.5,110.0,55.0,True
47-1-2,Влаштування рослинного ґрунту,100 м2,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,True
47-1-2,Влаштування рослинного ґрунту,100 м2,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,True
47-1-2,Влаштування рослинного ґрунту,100 м2,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,True
47-1-2,Влаштування рослинного ґрунту,100 м2,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,3.739,95.0,355.2,True
47-2-1,Посадка дерев із грудкою,шт,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
47-2-1,Посадка дерев із грудкою,шт,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
47-2-1,Посадка дерев із грудкою,шт,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
47-2-1,Посадка дерев із грудкою,шт,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,8.783,95.0,834.38,True
47-2-2,Посадка кущів,шт,матеріал,С230-1,Садивний матеріал,шт,1.0,450,450.0,True
47-2-2,Посадка кущів,шт,матеріал,С231-1,Ґрунт рослинний / добрива,м3,0.2,600,120.0,True
47-2-2,Посадка кущів,шт,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,1.679,95.0,159.5,True
47-2-3,Улаштування газонів звичайних,100 м2,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,True
47-2-3,Улаштування газонів звичайних,100 м2,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,True
47-2-3,Улаштування газонів звичайних,100 м2,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,True
47-2-3,Улаштування газонів звичайних,100 м2,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,3.929,95.0,373.25,True
47-2-4,Улаштування квітників,100 м2,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,True
47-2-4,Улаштування квітників,100 м2,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,True
47-2-4,Улаштування квітників,100 м2,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,True
47-2-4,Улаштування квітників,100 м2,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,3.555,95.0,337.73,True
47-3-1,Полив насаджень,100 м2,машина,С220-m,Коток / віброплита,маш.-год,0.4,500,200.0,True
47-3-1,Полив насаджень,100 м2,машина,С221-m,Автосамоскид,маш.-год,0.3,700,210.0,True
47-3-1,Полив насаджень,100 м2,матеріал,С233-1,Щебінь / відсів / асфальтобетон / плитка,м3,15,1800,27000,True
47-3-1,Полив насаджень,100 м2,труд_робітників,Т1,"Труд робітників, розряд 3.2",люд.-год,60.439,95.0,5741.7,True
47-3-1,Полив насаджень,100 м2,труд_машиністів,Т2,Труд машиністів,люд.-год,0.4,110.0,44.0,True
47-3-2,Підв'язування та формування дерев,шт,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
47-3-2,Підв'язування та формування дерев,шт,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
47-3-2,Підв'язування та формування дерев,шт,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
47-3-2,Підв'язування та формування дерев,шт,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.596,95.0,911.62,True
7-1-1,Монтаж насосів консольних,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
7-1-1,Монтаж насосів консольних,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
7-1-1,Монтаж насосів консольних,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
7-1-1,Монтаж насосів консольних,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
7-1-1,Монтаж насосів консольних,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,11.782,95.0,1119.29,True
7-1-1,Монтаж насосів консольних,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
7-1-2,Монтаж насосів заглибних,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
7-1-2,Монтаж насосів заглибних,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
7-1-2,Монтаж насосів заглибних,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
7-1-2,Монтаж насосів заглибних,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
7-1-2,Монтаж насосів заглибних,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,12.538,95.0,1191.11,True
7-1-2,Монтаж насосів заглибних,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
7-1-3,Монтаж насосних агрегатів,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
7-1-3,Монтаж насосних агрегатів,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
7-1-3,Монтаж насосних агрегатів,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
7-1-3,Монтаж насосних агрегатів,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
7-1-3,Монтаж насосних агрегатів,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,10.175,95.0,966.63,True
7-1-3,Монтаж насосних агрегатів,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
7-2-1,Монтаж вентиляторів осьових,шт,матеріал,С200-1,Обладнання вентиляції/кондиціювання,шт,1.0,18000,18000.0,True
7-2-1,Монтаж вентиляторів осьових,шт,матеріал,С201-m,"Кронштейни, фреон-траса, дренаж",компл,1.0,2500,2500.0,True
7-2-1,Монтаж вентиляторів осьових,шт,труд_робітників,Т1,"Труд робітників, розряд 4.1",люд.-год,9.93,95.0,943.35,True
7-2-2,Монтаж вентиляторів радіальних,шт,матеріал,С200-1,Обладнання вентиляції/кондиціювання,шт,1.0,18000,18000.0,True
7-2-2,Монтаж вентиляторів радіальних,шт,матеріал,С201-m,"Кронштейни, фреон-траса, дренаж",компл,1.0,2500,2500.0,True
7-2-2,Монтаж вентиляторів радіальних,шт,труд_робітників,Т1,"Труд робітників, розряд 4.1",люд.-год,8.567,95.0,813.87,True
8-1-1,Монтаж щитів низької напруги,шт,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-1-1,Монтаж щитів низької напруги,шт,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,408.95,12,4907.4,True
8-1-1,Монтаж щитів низької напруги,шт,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-1-1,Монтаж щитів низької напруги,шт,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-1-1,Монтаж щитів низької напруги,шт,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.516,95.0,524.02,True
8-1-1,Монтаж щитів низької напруги,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-1-2,Монтаж автоматичних вимикачів,шт,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-1-2,Монтаж автоматичних вимикачів,шт,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,405.6,12,4867.2,True
8-1-2,Монтаж автоматичних вимикачів,шт,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-1-2,Монтаж автоматичних вимикачів,шт,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-1-2,Монтаж автоматичних вимикачів,шт,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.248,95.0,498.56,True
8-1-2,Монтаж автоматичних вимикачів,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-1-3,Монтаж ПЗВ,шт,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-1-3,Монтаж ПЗВ,шт,матеріал,С137-1,Цегла керамічна рядова 250×120×65,шт,406.36,12,4876.32,True
8-1-3,Монтаж ПЗВ,шт,матеріал,С135-1,Розчин мурувальний М50–М75,м3,0.24,2200,528.0,True
8-1-3,Монтаж ПЗВ,шт,матеріал,С138-1,Вода,м3,0.15,40,6.0,True
8-1-3,Монтаж ПЗВ,шт,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,5.309,95.0,504.36,True
8-1-3,Монтаж ПЗВ,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-2-1,Прокладання силових кабелів,100 м,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-2-1,Прокладання силових кабелів,100 м,матеріал,С137-1,Цегла керамічна,шт,5100,12,61200,True
8-2-1,Прокладання силових кабелів,100 м,матеріал,С135-1,Розчин мурувальний,м3,2.4,2200,5280.0,True
8-2-1,Прокладання силових кабелів,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,62.977,95.0,5982.81,True
8-2-1,Прокладання силових кабелів,100 м,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
8-2-2,Закінчення та з'єднання кабелів,100 м,машина,С212-1,Підйомник / кран (подача матеріалів),маш.-год,0.15,900,135.0,True
8-2-2,Закінчення та з'єднання кабелів,100 м,матеріал,С137-1,Цегла керамічна,шт,5100,12,61200,True
8-2-2,Закінчення та з'єднання кабелів,100 м,матеріал,С135-1,Розчин мурувальний,м3,2.4,2200,5280.0,True
8-2-2,Закінчення та з'єднання кабелів,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,63.029,95.0,5987.76,True
8-2-2,Закінчення та з'єднання кабелів,100 м,труд_машиністів,Т2,Труд машиністів,люд.-год,0.15,110.0,16.5,True
10-1-1,Монтаж СКС,компл,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-1-1,Монтаж СКС,компл,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-1-1,Монтаж СКС,компл,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-1-1,Монтаж СКС,компл,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.812,95.0,932.14,True
10-1-2,Монтаж телефонії,компл,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-1-2,Монтаж телефонії,компл,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-1-2,Монтаж телефонії,компл,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-1-2,Монтаж телефонії,компл,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.803,95.0,931.29,True
10-1-3,Монтаж домофонів,компл,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-1-3,Монтаж домофонів,компл,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-1-3,Монтаж домофонів,компл,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-1-3,Монтаж домофонів,компл,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.4,95.0,893.0,True
10-1-4,Монтаж систем оповіщення,компл,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-1-4,Монтаж систем оповіщення,компл,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-1-4,Монтаж систем оповіщення,компл,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-1-4,Монтаж систем оповіщення,компл,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,8.239,95.0,782.71,True
10-1-5,Монтаж антенно-фідерних пристроїв,компл,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-1-5,Монтаж антенно-фідерних пристроїв,компл,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-1-5,Монтаж антенно-фідерних пристроїв,компл,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-1-5,Монтаж антенно-фідерних пристроїв,компл,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.056,95.0,860.32,True
10-2-1,Прокладання кабелів зв'язку внутрішніх,100 м,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-2-1,Прокладання кабелів зв'язку внутрішніх,100 м,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-2-1,Прокладання кабелів зв'язку внутрішніх,100 м,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-2-1,Прокладання кабелів зв'язку внутрішніх,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.303,95.0,883.79,True
10-2-2,Розробка кабельних закінчень,шт,машина,С201-2,Бульдозер / трамбівка,маш.-год,0.5,600,300.0,True
10-2-2,Розробка кабельних закінчень,шт,матеріал,С300-1,Пальне дизельне (орієнтовно),л,4.25,55,233.75,True
10-2-2,Розробка кабельних закінчень,шт,матеріал,С300-2,Мастильні матеріали,кг,0.2125,120,25.5,True
10-2-2,Розробка кабельних закінчень,шт,труд_робітників,Т1,"Труд робітників, розряд 2.8",люд.-год,9.86,95.0,936.7,True
10-2-2,Розробка кабельних закінчень,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,0.5,110.0,55.0,True
10-2-3,Випробування ліній зв'язку,система,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,True
10-2-3,Випробування ліній зв'язку,система,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,True
10-2-3,Випробування ліній зв'язку,система,матеріал,С158-1,Антисептик,л,1.5,80,120.0,True
10-2-3,Випробування ліній зв'язку,система,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,8.265,95.0,785.18,True
11-1-1,Монтаж датчиків,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-1-1,Монтаж датчиків,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-1-1,Монтаж датчиків,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-1-1,Монтаж датчиків,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.891,95.0,179.65,True
11-1-2,Монтаж щитів автоматики,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-1-2,Монтаж щитів автоматики,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-1-2,Монтаж щитів автоматики,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-1-2,Монтаж щитів автоматики,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.836,95.0,174.42,True
11-1-3,Монтаж контролерів,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-1-3,Монтаж контролерів,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-1-3,Монтаж контролерів,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-1-3,Монтаж контролерів,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.703,95.0,161.78,True
11-1-4,Монтаж датчиків температури і тиску,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-1-4,Монтаж датчиків температури і тиску,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-1-4,Монтаж датчиків температури і тиску,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-1-4,Монтаж датчиків температури і тиску,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.654,95.0,157.13,True
11-1-5,Монтаж витратомірів,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-1-5,Монтаж витратомірів,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-1-5,Монтаж витратомірів,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-1-5,Монтаж витратомірів,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.821,95.0,173.0,True
11-1-6,Монтаж виконавчих механізмів,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-1-6,Монтаж виконавчих механізмів,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-1-6,Монтаж виконавчих механізмів,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-1-6,Монтаж виконавчих механізмів,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.735,95.0,164.83,True
11-2-1,Прокладання кабелів КВП,100 м,матеріал,С167-1,Плитка керамічна / керамограніт,м2,105,420,44100,True
11-2-1,Прокладання кабелів КВП,100 м,матеріал,С168-1,Клей плитковий,кг,500,14,7000,True
11-2-1,Прокладання кабелів КВП,100 м,матеріал,С169-1,Затирка,кг,50,45,2250,True
11-2-1,Прокладання кабелів КВП,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,130.844,95.0,12430.18,True
11-2-2,Підключення приладів,шт,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-2-2,Підключення приладів,шт,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-2-2,Підключення приладів,шт,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-2-2,Підключення приладів,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.698,95.0,161.31,True
11-2-3,Налагодження контурів регулювання,контур,матеріал,С167-1,Плитка керамічна / керамограніт,м2,1.05,420,441.0,True
11-2-3,Налагодження контурів регулювання,контур,матеріал,С168-1,Клей плитковий,кг,5.0,14,70.0,True
11-2-3,Налагодження контурів регулювання,контур,матеріал,С169-1,Затирка,кг,0.5,45,22.5,True
11-2-3,Налагодження контурів регулювання,контур,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,1.879,95.0,178.5,True
38-1-1,Монтаж ємностей,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
38-1-1,Монтаж ємностей,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
38-1-1,Монтаж ємностей,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
38-1-1,Монтаж ємностей,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
38-1-1,Монтаж ємностей,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,11.863,95.0,1126.98,True
38-1-1,Монтаж ємностей,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
38-1-2,Монтаж теплообмінників,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
38-1-2,Монтаж теплообмінників,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
38-1-2,Монтаж теплообмінників,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
38-1-2,Монтаж теплообмінників,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
38-1-2,Монтаж теплообмінників,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,13.213,95.0,1255.23,True
38-1-2,Монтаж теплообмінників,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
38-1-3,Монтаж фільтрів,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
38-1-3,Монтаж фільтрів,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
38-1-3,Монтаж фільтрів,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
38-1-3,Монтаж фільтрів,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
38-1-3,Монтаж фільтрів,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,14.464,95.0,1374.08,True
38-1-3,Монтаж фільтрів,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
38-1-4,Монтаж насосних агрегатів загального призначення,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
38-1-4,Монтаж насосних агрегатів загального призначення,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
38-1-4,Монтаж насосних агрегатів загального призначення,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
38-1-4,Монтаж насосних агрегатів загального призначення,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
38-1-4,Монтаж насосних агрегатів загального призначення,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,14.864,95.0,1412.08,True
38-1-4,Монтаж насосних агрегатів загального призначення,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
38-1-5,Монтаж компресорів загального призначення,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
38-1-5,Монтаж компресорів загального призначення,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
38-1-5,Монтаж компресорів загального призначення,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
38-1-5,Монтаж компресорів загального призначення,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
38-1-5,Монтаж компресорів загального призначення,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,14.834,95.0,1409.23,True
38-1-5,Монтаж компресорів загального призначення,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
38-2-1,Монтаж вентиляційного обладнання загальнообмінного,шт,матеріал,С202-m,Повітроводи оцинковані,м2,1.05,280,294.0,True
38-2-1,Монтаж вентиляційного обладнання загальнообмінного,шт,матеріал,С203-m,"Фланці, ущільнення, кріплення",компл,1.0,120,120.0,True
38-2-1,Монтаж вентиляційного обладнання загальнообмінного,шт,труд_робітників,Т1,"Труд робітників, розряд 3.9",люд.-год,3.166,95.0,300.77,True
38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,True
38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,True
38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,True
38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,True
38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,13.768,95.0,1307.96,True
38-2-2,Монтаж підйомно-транспортного обладнання цехів,шт,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,True
39-1-1,Підключення апаратів НКУ,шт,матеріал,С214-m,Кабель / провід силовий,м,1.05,55,57.75,True
39-1-1,Підключення апаратів НКУ,шт,матеріал,С215-m,Труба/короб/гофра,м,1.05,18,18.9,True
39-1-1,Підключення апаратів НКУ,шт,матеріал,С216-m,Кріплення,компл,1.0,25,25.0,True
39-1-1,Підключення апаратів НКУ,шт,труд_робітників,Т1,"Труд робітників, розряд 3.7",люд.-год,1.533,95.0,145.63,True
