kompleks,zbirnyk,nazva_zbirnyka,dstu,grupa,nazva_grupy,shifr,nazva_normy,odynytsya,priorytet_prytulok,trud_lyud_god,seredniy_rozryad,mashynisty_lyud_god,kilkist_mashyn,kilkist_materialiv,vartist_trudu_uah,vartist_mashyn_uah,vartist_materialiv_uah,priami_vytraty_uah
Д.2.3,25,Устаткування підприємств целюлозно-паперової промисловості,ДСТУ Б Д.2.3-25:2012,1,Монтаж целюлозно-паперового устаткування,25-1-4,Монтаж сушильних циліндрів,шт,False,13.405,4.3,1.5,2,2,1438.47,1097.36,2000.0,4535.83
Д.2.3,26,Устаткування підприємств текстильної промисловості,ДСТУ Б Д.2.3-26:2012,1,Монтаж текстильного устаткування,26-1-1,Монтаж прядильних машин,шт,False,1.451,3.5,0.0,0,2,137.84,0,411.0,548.84
Д.2.3,26,Устаткування підприємств текстильної промисловості,ДСТУ Б Д.2.3-26:2012,1,Монтаж текстильного устаткування,26-1-2,Монтаж ткацьких верстатів,шт,False,1.307,3.5,0.0,0,2,124.16,0,411.0,535.16
Д.2.3,26,Устаткування підприємств текстильної промисловості,ДСТУ Б Д.2.3-26:2012,1,Монтаж текстильного устаткування,26-1-3,Монтаж опоряджувального обладнання,шт,False,1.433,3.5,0.0,0,2,136.13,0,411.0,547.13
Д.2.3,26,Устаткування підприємств текстильної промисловості,ДСТУ Б Д.2.3-26:2012,1,Монтаж текстильного устаткування,26-1-4,Монтаж фарбувального обладнання,шт,False,1.073,3.4,0.0,0,3,101.94,0,74.15,176.09
Д.2.3,27,Устаткування підприємств поліграфічної промисловості,ДСТУ Б Д.2.3-27:2012,1,Монтаж поліграфічного устаткування,27-1-1,Монтаж друкарських машин,шт,False,0.83,3.2,0.4,2,1,122.85,234.2,360.0,717.05
Д.2.3,27,Устаткування підприємств поліграфічної промисловості,ДСТУ Б Д.2.3-27:2012,1,Монтаж поліграфічного устаткування,27-1-2,Монтаж різального обладнання,шт,False,0.811,3.2,0.4,2,1,121.05,234.2,360.0,715.25
Д.2.3,27,Устаткування підприємств поліграфічної промисловості,ДСТУ Б Д.2.3-27:2012,1,Монтаж поліграфічного устаткування,27-1-3,Монтаж палітурного обладнання,шт,False,0.918,3.2,0.4,2,1,131.21,234.2,360.0,725.41
Д.2.3,27,Устаткування підприємств поліграфічної промисловості,ДСТУ Б Д.2.3-27:2012,1,Монтаж поліграфічного устаткування,27-1-4,Монтаж фальцювальних машин,шт,False,0.966,3.2,0.4,2,1,135.77,234.2,360.0,729.97
Д.2.3,28,Устаткування підприємств харчової промисловості,ДСТУ Б Д.2.3-28:2012,1,Монтаж харчового устаткування,28-1-1,Монтаж технологічних ліній переробки,шт,False,11.606,4.3,1.5,2,2,1267.57,1097.36,2000.0,4364.93
Д.2.3,28,Устаткування підприємств харчової промисловості,ДСТУ Б Д.2.3-28:2012,1,Монтаж харчового устаткування,28-1-2,Монтаж холодильного обладнання харчового,шт,False,13.323,4.3,1.5,2,2,1430.68,1097.36,2000.0,4528.04
Д.2.3,28,Устаткування підприємств харчової промисловості,ДСТУ Б Д.2.3-28:2012,1,Монтаж харчового устаткування,28-1-3,Монтаж фасувального обладнання,шт,False,11.954,4.3,1.5,2,2,1300.63,1097.36,2000.0,4397.99
Д.2.3,28,Устаткування підприємств харчової промисловості,ДСТУ Б Д.2.3-28:2012,1,Монтаж харчового устаткування,28-1-4,Монтаж пекарського обладнання,шт,False,11.36,4.3,1.5,2,2,1244.2,1097.36,2000.0,4341.56
Д.2.3,29,Устаткування театрально-видовищних підприємств,ДСТУ Б Д.2.3-29:2012,1,Монтаж театрального устаткування,29-1-1,Монтаж сценічних механізмів,компл / шт,False,14.024,4.3,1.5,2,2,1497.28,1097.36,2000.0,4594.64
Д.2.3,29,Устаткування театрально-видовищних підприємств,ДСТУ Б Д.2.3-29:2012,1,Монтаж театрального устаткування,29-1-2,Монтаж освітлювального обладнання сцени,компл / шт,False,12.832,4.3,1.5,2,2,1384.04,1097.36,2000.0,4481.4
Д.2.3,29,Устаткування театрально-видовищних підприємств,ДСТУ Б Д.2.3-29:2012,1,Монтаж театрального устаткування,29-1-3,Монтаж звукового обладнання,компл / шт,False,13.777,4.3,1.5,2,2,1473.81,1097.36,2000.0,4571.17
Д.2.3,29,Устаткування театрально-видовищних підприємств,ДСТУ Б Д.2.3-29:2012,1,Монтаж театрального устаткування,29-1-4,Монтаж протипожежної завіси,шт,False,13.114,4.3,1.5,2,2,1410.83,1097.36,2000.0,4508.19
Д.2.3,30,Устаткування зерносховищ і підприємств з переробки зерна,ДСТУ Б Д.2.3-30:2012,1,Монтаж устаткування зерносховищ,30-1-1,Монтаж норій і транспортерів зерна,шт / т,False,12.227,4.3,1.5,2,2,1326.57,1097.36,2000.0,4423.93
Д.2.3,30,Устаткування зерносховищ і підприємств з переробки зерна,ДСТУ Б Д.2.3-30:2012,1,Монтаж устаткування зерносховищ,30-1-2,Монтаж зерноочисних машин,шт / т,False,11.938,4.3,1.5,2,2,1299.11,1097.36,2000.0,4396.47
Д.2.3,30,Устаткування зерносховищ і підприємств з переробки зерна,ДСТУ Б Д.2.3-30:2012,1,Монтаж устаткування зерносховищ,30-1-3,Монтаж сушарок зерна,шт / т,False,13.801,4.3,1.5,2,2,1476.1,1097.36,2000.0,4573.46
Д.2.3,30,Устаткування зерносховищ і підприємств з переробки зерна,ДСТУ Б Д.2.3-30:2012,1,Монтаж устаткування зерносховищ,30-1-4,Монтаж силосної арматури,шт / т,False,14.903,4.3,1.5,2,2,1580.79,1097.36,2000.0,4678.15
Д.2.3,31,Устаткування підприємств кінематографії,ДСТУ Б Д.2.3-31:2012,1,Монтаж кінотехнічного устаткування,31-1-1,Монтаж кінопроекторів,компл / шт,False,14.309,4.3,1.5,2,2,1524.36,1097.36,2000.0,4621.72
Д.2.3,31,Устаткування підприємств кінематографії,ДСТУ Б Д.2.3-31:2012,1,Монтаж кінотехнічного устаткування,31-1-2,Монтаж звуковідтворювального обладнання,компл / шт,False,12.893,4.3,1.5,2,2,1389.84,1097.36,2000.0,4487.2
Д.2.3,31,Устаткування підприємств кінематографії,ДСТУ Б Д.2.3-31:2012,1,Монтаж кінотехнічного устаткування,31-1-3,Монтаж екранів,компл / шт,False,10.978,4.3,1.5,2,2,1207.91,1097.36,2000.0,4305.27
Д.2.3,31,Устаткування підприємств кінематографії,ДСТУ Б Д.2.3-31:2012,1,Монтаж кінотехнічного устаткування,31-1-4,Монтаж затемнення залу,компл,False,14.46,4.3,1.5,2,2,1538.7,1097.36,2000.0,4636.06
Д.2.3,32,Устаткування підприємств електронної промисловості і промисловості засобів зв'язку,ДСТУ Б Д.2.3-32:2012,1,Монтаж устаткування електронної промисловості,32-1-1,Монтаж технологічних ліній виробництва електроніки,шт,False,1.689,3.7,0.0,0,3,160.46,0,101.65,262.11
Д.2.3,32,Устаткування підприємств електронної промисловості і промисловості засобів зв'язку,ДСТУ Б Д.2.3-32:2012,1,Монтаж устаткування електронної промисловості,32-1-2,Монтаж чистих кімнат і інженерних систем,шт,False,12.48,4.3,1.5,2,2,1350.6,1097.36,2000.0,4447.96
Д.2.3,32,Устаткування підприємств електронної промисловості і промисловості засобів зв'язку,ДСТУ Б Д.2.3-32:2012,1,Монтаж устаткування електронної промисловості,32-1-3,Монтаж випробувального обладнання,шт,False,12.605,4.3,1.5,2,2,1362.48,1097.36,2000.0,4459.84
Д.2.3,32,Устаткування підприємств електронної промисловості і промисловості засобів зв'язку,ДСТУ Б Д.2.3-32:2012,1,Монтаж устаткування електронної промисловості,32-1-4,Монтаж паяльного і складального обладнання,шт,False,10.475,4.3,1.5,2,2,1160.12,1097.36,2000.0,4257.48
Д.2.3,33,Устаткування підприємств легкої промисловості,ДСТУ Б Д.2.3-33:2012,1,Монтаж устаткування легкої промисловості,33-1-1,Монтаж швейного обладнання,шт,False,1.874,3.7,0.0,0,3,178.03,0,101.65,279.68
Д.2.3,33,Устаткування підприємств легкої промисловості,ДСТУ Б Д.2.3-33:2012,1,Монтаж устаткування легкої промисловості,33-1-2,Монтаж взуттєвого обладнання,шт,False,1.629,3.7,0.0,0,3,154.75,0,101.65,256.4
Д.2.3,33,Устаткування підприємств легкої промисловості,ДСТУ Б Д.2.3-33:2012,1,Монтаж устаткування легкої промисловості,33-1-3,Монтаж обладнання шкіряного виробництва,шт,False,1.705,3.7,0.0,0,3,161.97,0,101.65,263.62
Д.2.3,33,Устаткування підприємств легкої промисловості,ДСТУ Б Д.2.3-33:2012,1,Монтаж устаткування легкої промисловості,33-1-4,Монтаж розкрійного обладнання,шт,False,1.648,3.7,0.0,0,3,156.56,0,101.65,258.21
Д.2.3,34,Устаткування закладів охорони здоров'я і підприємств медичної промисловості,ДСТУ Б Д.2.3-34:2012,1,Монтаж медичного устаткування,34-1-1,Монтаж стерилізаторів,шт,False,12.447,4.3,1.5,2,2,1347.46,1097.36,2000.0,4444.82
Д.2.3,34,Устаткування закладів охорони здоров'я і підприємств медичної промисловості,ДСТУ Б Д.2.3-34:2012,1,Монтаж медичного устаткування,34-1-2,Монтаж рентгенівського обладнання,шт,False,14.676,4.3,1.5,2,2,1559.22,1097.36,2000.0,4656.58
Д.2.3,34,Устаткування закладів охорони здоров'я і підприємств медичної промисловості,ДСТУ Б Д.2.3-34:2012,1,Монтаж медичного устаткування,34-1-3,Монтаж лабораторного обладнання,шт,False,13.369,4.3,1.5,2,2,1435.06,1097.36,2000.0,4532.42
Д.2.3,34,Устаткування закладів охорони здоров'я і підприємств медичної промисловості,ДСТУ Б Д.2.3-34:2012,1,Монтаж медичного устаткування,34-1-4,Монтаж обладнання операційних,шт,False,12.762,4.3,1.5,2,2,1377.39,1097.36,2000.0,4474.75
Д.2.3,35,Устаткування сільськогосподарських виробництв,ДСТУ Б Д.2.3-35:2012,1,Монтаж сільськогосподарського устаткування,35-1-1,Монтаж доїльного обладнання,шт,False,14.81,4.3,1.5,2,2,1571.95,1097.36,2000.0,4669.31
Д.2.3,35,Устаткування сільськогосподарських виробництв,ДСТУ Б Д.2.3-35:2012,1,Монтаж сільськогосподарського устаткування,35-1-2,Монтаж кормоприготувальних агрегатів,шт,False,12.935,4.3,1.5,2,2,1393.83,1097.36,2000.0,4491.19
Д.2.3,35,Устаткування сільськогосподарських виробництв,ДСТУ Б Д.2.3-35:2012,1,Монтаж сільськогосподарського устаткування,35-1-3,Монтаж інкубаторів,шт,False,11.921,4.3,1.5,2,2,1297.49,1097.36,2000.0,4394.85
Д.2.3,35,Устаткування сільськогосподарських виробництв,ДСТУ Б Д.2.3-35:2012,1,Монтаж сільськогосподарського устаткування,35-1-4,Монтаж систем мікроклімату ферм,шт,False,13.514,4.3,1.5,2,2,1448.83,1097.36,2000.0,4546.19
Д.2.3,36,Устаткування підприємств побутового обслуговування і комунального господарства,ДСТУ Б Д.2.3-36:2012,1,Монтаж устаткування побутового обслуговування,36-1-1,Монтаж прального обладнання,шт,False,11.002,4.3,1.5,2,2,1210.19,1097.36,2000.0,4307.55
Д.2.3,36,Устаткування підприємств побутового обслуговування і комунального господарства,ДСТУ Б Д.2.3-36:2012,1,Монтаж устаткування побутового обслуговування,36-1-2,Монтаж хімчисток,шт,False,13.778,4.3,1.5,2,2,1473.91,1097.36,2000.0,4571.27
Д.2.3,36,Устаткування підприємств побутового обслуговування і комунального господарства,ДСТУ Б Д.2.3-36:2012,1,Монтаж устаткування побутового обслуговування,36-1-3,Монтаж обладнання лазень і душових,шт,False,14.716,4.3,1.5,2,2,1563.02,1097.36,2000.0,4660.38
Д.2.3,36,Устаткування підприємств побутового обслуговування і комунального господарства,ДСТУ Б Д.2.3-36:2012,1,Монтаж устаткування побутового обслуговування,36-1-4,Монтаж котельного обладнання комунального,шт,False,13.379,4.3,1.5,2,2,1436.0,1097.36,2000.0,4533.36
Д.2.3,37,Контроль якості зварних з'єднань,ДСТУ Б Д.2.3-37:2012,1,Контроль якості зварних з'єднань,37-1-1,Візуально-оптичний контроль,м / шт,False,11.778,4.3,1.5,2,2,1283.91,1097.36,2000.0,4381.27
Д.2.3,37,Контроль якості зварних з'єднань,ДСТУ Б Д.2.3-37:2012,1,Контроль якості зварних з'єднань,37-1-2,Ультразвуковий контроль зварних швів,м / шт,False,11.668,4.3,1.5,2,2,1273.46,1097.36,2000.0,4370.82
Д.2.3,37,Контроль якості зварних з'єднань,ДСТУ Б Д.2.3-37:2012,1,Контроль якості зварних з'єднань,37-1-3,Радіографічний контроль,м / шт,False,14.607,4.3,1.5,2,2,1552.66,1097.36,2000.0,4650.02
Д.2.3,37,Контроль якості зварних з'єднань,ДСТУ Б Д.2.3-37:2012,1,Контроль якості зварних з'єднань,37-1-4,Капілярний контроль,м / шт,False,10.559,4.3,1.5,2,2,1168.11,1097.36,2000.0,4265.47
Д.2.3,37,Контроль якості зварних з'єднань,ДСТУ Б Д.2.3-37:2012,1,Контроль якості зварних з'єднань,37-1-5,Магнітопорошковий контроль,м / шт,False,13.129,4.3,1.5,2,2,1412.25,1097.36,2000.0,4509.61
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Обладнання харчоблоку,38-1-1,Монтаж плит електричних промислових,шт,True,11.524,4.3,1.5,2,2,1259.78,1097.36,2000.0,4357.14
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Обладнання харчоблоку,38-1-2,Монтаж пароконвектоматів,шт,True,11.129,4.3,1.5,2,2,1222.25,1097.36,2000.0,4319.61
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Обладнання харчоблоку,38-1-3,Монтаж холодильних шаф і камер збірних,шт,True,13.549,4.3,1.5,2,2,1452.15,1097.36,2000.0,4549.51
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Обладнання харчоблоку,38-1-4,Монтаж мийних ванн і столів нержавіючих,шт,True,3.931,4.0,0.0,0,3,373.44,0,4230.0,4603.44
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,1,Обладнання харчоблоку,38-1-5,Монтаж витяжних зонтів над обладнанням,шт,True,14.962,4.3,1.5,2,2,1586.39,1097.36,2000.0,4683.75
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,2,Обладнання пральні,38-2-1,Монтаж пральних машин промислових до 20 кг,шт,True,13.667,4.3,1.5,2,2,1463.37,1097.36,2000.0,4560.73
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,2,Обладнання пральні,38-2-2,Монтаж сушильних машин,шт,True,11.395,4.3,1.5,2,2,1247.52,1097.36,2000.0,4344.88
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,2,Обладнання пральні,38-2-3,Монтаж прасувальних катків,шт,True,14.649,4.3,1.5,2,2,1556.65,1097.36,2000.0,4654.01
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,3,Ліфти і підйомники,38-3-1,Монтаж ліфта пасажирського до 630 кг (до 3 зупинок),компл,True,10.384,4.3,1.5,2,2,1151.48,1097.36,2000.0,4248.84
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,3,Ліфти і підйомники,38-3-2,Монтаж платформи підйомної для МГН,компл,True,14.814,4.3,1.5,2,2,1572.33,1097.36,2000.0,4669.69
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,4,Ємності і теплообмінники,38-4-1,Монтаж баків запасу води до 5 м3,шт,True,13.514,4.3,1.5,2,2,1448.83,1097.36,2000.0,4546.19
Д.2.3,38,Устаткування загального призначення,ДСТУ Б Д.2.3-38:2012,4,Ємності і теплообмінники,38-4-2,Монтаж теплообмінників пластинчастих,шт,True,13.92,4.3,1.5,2,2,1487.4,1097.36,2000.0,4584.76
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,1,Підключення обладнання,39-1-1,Підключення електродвигунів до 10 кВт,шт,True,1.584,3.7,0.0,0,3,150.48,0,101.65,252.13
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,1,Підключення обладнання,39-1-2,Підключення електродвигунів 10–50 кВт,шт,True,1.59,3.7,0.0,0,3,151.05,0,101.65,252.7
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,1,Підключення обладнання,39-1-3,Підключення нагрівального обладнання,шт,True,1.836,3.7,0.0,0,3,174.42,0,101.65,276.07
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,1,Підключення обладнання,39-1-4,Підключення технологічного обладнання харчоблоку/пральні,шт,True,5.311,3.5,0.15,1,3,521.05,135.0,5410.68,6066.73
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,1,Підключення обладнання,39-1-5,Підключення кабелів зовнішньої мережі до ВРП,підключення,True,1.535,3.7,0.0,0,3,145.82,0,101.65,247.47
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,2,Випробування і здача,39-2-1,Вимірювання опору ізоляції силових кіл,лінія,True,1.818,3.7,0.0,0,3,172.71,0,101.65,274.36
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,2,Випробування і здача,39-2-2,Перевірка кола фаза-нуль,лінія,True,1.647,3.7,0.0,0,3,156.47,0,101.65,258.12
Д.2.3,39,Монтаж електроустаткування та підключення зовнішніх мереж,ДСТУ Б Д.2.3-39:2012,2,Випробування і здача,39-2-3,Комплексне випробування електроустановки,компл,True,1.777,3.7,0.0,0,3,168.81,0,101.65,270.46
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-1,Розробка ґрунту 1 групи вручну в шурфах і підкопах,100 м3,True,99.275,2.5,0.0,0,1,9431.12,0,0,9431.12
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-2,Розробка ґрунту 2 групи вручну в шурфах,100 м3,True,115.881,2.5,0.0,0,1,11008.69,0,0,11008.69
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-3,Розробка ґрунту вручну біля фундаментів з обережністю,100 м3,True,108.645,2.5,0.0,0,1,10321.27,0,0,10321.27
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,1,Розробка ґрунту вручну при ремонті,1-1-4,Зворотне засипання шурфів з пошаровим ущільненням,100 м3,True,111.22,2.8,0.5,1,2,10620.9,300.0,259.25,11180.15
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,2,Планування і підсипання,1-2-1,Планування території вручну при ремонті,100 м2,True,49.449,2.5,0.0,0,1,4697.65,0,0,4697.65
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,2,Планування і підсипання,1-2-2,Підсипання ґрунту з розрівнюванням,м3,True,6.121,3.5,0.0,0,2,581.5,0,2300.0,2881.5
Д.2.4,1,Земляні роботи (ремонт),ДСТУ Б Д.2.4-1:2012,2,Планування і підсипання,1-2-3,Відновлення вимощення після ремонту фундаментів,100 м2,True,54.221,3.5,0.0,0,2,5150.99,0,2300.0,7450.99
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,1,Розбирання фундаментів,2-1-1,Розбирання бутових фундаментів,м3,True,5.823,3.3,0.15,1,2,569.69,135.0,1781.0,2485.69
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,1,Розбирання фундаментів,2-1-2,Розбирання бетонних фундаментів відбійними молотками,м3,True,5.265,2.8,0.3,1,1,533.17,27.0,511.74,1071.91
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,1,Розбирання фундаментів,2-1-3,Розбирання цегляних фундаментів,м3,True,5.378,3.5,0.15,1,3,527.41,135.0,5420.64,6083.05
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,2,Ремонт і підсилення,2-2-1,Підведення фундаментів мурованих ділянками до 2 м,м3,True,6.189,3.5,0.0,0,2,587.96,0,2300.0,2887.96
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,2,Ремонт і підсилення,2-2-2,Підведення фундаментів бетонних захватками,м3,True,6.82,3.5,0.0,0,2,647.9,0,2300.0,2947.9
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,2,Ремонт і підсилення,2-2-3,Улаштування залізобетонних обойм фундаментів,м3,True,5.008,3.5,0.0,0,2,475.76,0,2300.0,2775.76
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,2,Ремонт і підсилення,2-2-4,Часткове перемурування бутових фундаментів,м3,True,5.656,3.3,0.15,1,2,553.82,135.0,1781.0,2469.82
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,2,Ремонт і підсилення,2-2-5,Відновлення горизонтальної гідроізоляції підрізанням,100 м,True,117.525,3.5,0.0,0,2,11164.88,0,20500,31664.88
Д.2.4,2,Фундаменти (ремонт),ДСТУ Б Д.2.4-2:2012,2,Ремонт і підсилення,2-2-6,Відновлення вертикальної гідроізоляції фундаментів,100 м2,True,115.972,3.5,0.0,0,2,11017.34,0,20500,31517.34
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,1,Розбирання стін,3-1-1,Розбирання цегляних стін на розчині вапняному,м3,True,5.486,3.5,0.15,1,3,537.67,135.0,5436.96,6109.63
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,1,Розбирання стін,3-1-2,Розбирання цегляних стін на розчині цементному,м3,True,5.511,3.5,0.15,1,3,540.04,135.0,5440.56,6115.6
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,1,Розбирання стін,3-1-3,Розбирання стін із дрібних блоків,м3,True,4.922,3.5,0.15,1,3,484.09,135.0,5352.36,5971.45
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-1,Перемурування ділянок цегляних стін,м3,True,5.426,3.5,0.15,1,3,531.97,135.0,5427.96,6094.93
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-2,Перемурування цегляних стовпів і простінків,м3,True,5.485,3.5,0.15,1,3,537.58,135.0,5436.72,6109.3
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-3,Зароблення тріщин у цегляних стінах цегляними замками,м,True,5.58,3.5,0.15,1,3,546.6,135.0,5451.12,6132.72
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-4,Ін'єктування тріщин розчином,м,True,6.437,3.5,0.0,0,2,611.51,0,2300.0,2911.51
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-5,Розшивання і зачеканення швів мурування,100 м2,True,61.265,3.5,0.15,1,2,5836.68,135.0,66480.0,72451.68
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-6,Установлення металевих тяжів і анкерів,т,True,13.379,3.5,0.0,0,2,1271.0,0,2300.0,3571.0
Д.2.4,3,Стіни (ремонт),ДСТУ Б Д.2.4-3:2012,2,Ремонт стін,3-2-7,Перемурування перемичок,м3,True,5.224,3.5,0.15,1,3,512.78,135.0,5397.6,6045.38
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,1,Розбирання перекриттів,4-1-1,Розбирання дерев'яних перекриттів з накатом,100 м2,True,40.451,3.6,0.0,0,3,3842.85,0,13595.0,17437.85
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,1,Розбирання перекриттів,4-1-2,Розбирання підшивки і настилів,100 м2,True,41.327,3.6,0.0,0,3,3926.06,0,13595.0,17521.06
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,1,Розбирання перекриттів,4-1-3,Розбирання монолітних ділянок перекриттів,м3,True,4.456,2.8,0.3,1,1,456.32,27.0,414.68,898.0
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-1,Заміна окремих дерев'яних балок перекриття,шт,True,8.14,3.6,0.0,0,3,773.3,0,13595.0,14368.3
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-2,Підсилення дерев'яних балок накладками,шт,True,8.418,3.6,0.0,0,3,799.71,0,13595.0,14394.71
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-3,Заміна наката і чорних підлог,100 м2,True,153.454,3.8,0.0,0,3,14578.13,0,53350,67928.13
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-4,Улаштування монолітних ділянок у збірних перекриттях,м3,True,6.03,3.5,0.0,0,2,572.85,0,2300.0,2872.85
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-5,Ремонт залізобетонних плит з відновленням захисного шару,100 м2,True,69.946,3.5,0.0,0,2,6644.87,0,2300.0,8944.87
Д.2.4,4,Перекриття (ремонт),ДСТУ Б Д.2.4-4:2012,2,Ремонт перекриттів,4-2-6,Антисептування і вогнезахист дерев'яних елементів,100 м2,True,35.342,3.6,0.0,0,3,3357.49,0,13595.0,16952.49
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,1,Розбирання перегородок,5-1-1,Розбирання цегляних перегородок,100 м2,True,55.766,3.5,0.15,1,2,5314.27,135.0,66480.0,71929.27
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,1,Розбирання перегородок,5-1-2,Розбирання гіпсових і легкобетонних перегородок,100 м2,True,66.597,3.5,0.6,2,2,6392.71,426.66,3272.0,10091.37
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,1,Розбирання перегородок,5-1-3,Розбирання каркасних перегородок з обшивкою,100 м2,True,64.223,3.5,0.15,1,2,6117.68,135.0,66480.0,72732.68
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-1,Мурування цегляних перегородок в існуючих приміщеннях,100 м2,True,64.514,3.5,0.15,1,2,6145.33,135.0,66480.0,72760.33
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-2,Улаштування гіпсокартонних перегородок на металевому каркасі,100 м2,True,193.564,3.4,0.15,1,2,18405.08,135.0,31100,49640.08
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-3,Улаштування перегородок із газобетонних блоків,100 м2,True,48.513,3.5,0.6,2,2,4674.73,426.66,3272.0,8373.39
Д.2.4,5,Перегородки (ремонт),ДСТУ Б Д.2.4-5:2012,2,Улаштування перегородок при ремонті,5-2-4,Улаштування перегородок із пазогребеневих плит,100 м2,True,61.209,3.5,0.15,1,2,5831.36,135.0,66480.0,72446.36
